deal_id,company,deal_size,year_founded,gafam,bigtech_narrow,bigtech_large_excluding_gafamn,bigtech_large_composite,ai_giant_narrow,ai_giant_large,no_bigtech,big_no_tech,acc_inc_custom,acc_inc_pb
127820-53T,Mantle Labs,1.68,2016,0,0,0,0,0,0,1,0,0,0
177973-21T,Mantle Labs,2.40,2016,0,0,0,0,0,0,1,0,0,0
127554-31T,Mantle Labs,,2016,0,0,0,0,0,0,1,0,0,0
73493-02T,Markable Creators,1.75,2016,0,0,0,0,0,0,1,0,0,0
92928-70T,Markable Creators,2.14,2016,0,0,0,0,0,0,1,0,0,1
164481-49T,Markable Creators,5.67,2016,0,0,0,0,0,0,1,0,0,0
220848-67T,Markable Creators,,2016,0,0,0,0,0,0,1,0,0,0
92387-80T,Markable Creators,,2016,0,0,0,0,0,0,1,0,0,1
233872-66T,Marqo,4.71,2021,0,0,0,0,0,0,1,0,0,0
271968-31T,Marqo,,2021,0,0,0,0,0,0,1,0,0,1
220708-90T,Marqo,,2021,0,0,0,0,0,0,1,0,0,0
251891-11T,Marqo,11.92,2021,0,0,0,0,0,0,1,0,0,0
271968-22T,Marqo,,2021,1,1,0,1,1,1,0,0,0,1
90677-17T,Martin (Consulting Services (B2B)),0.05,2017,0,0,0,0,0,0,1,0,0,1
90676-45T,Martin (Consulting Services (B2B)),0.04,2017,0,0,0,0,0,0,1,0,0,1
220321-27T,martini.ai,5.55,2019,0,0,0,0,0,0,1,0,0,0
193827-16T,martini.ai,5.43,2019,0,0,0,0,0,0,1,0,0,0
45572-23T,Mashgin,10.19,2014,0,0,0,0,0,0,1,1,0,1
128621-44T,Mashgin,0.14,2014,0,0,0,0,0,0,1,0,0,0
39685-06T,Mashgin,0.04,2014,0,0,0,0,0,0,1,0,0,0
193696-66T,Mashgin,58.40,2014,0,0,1,1,0,0,0,0,0,0
215076-70T,Mashgin,0.38,2014,0,0,0,0,0,0,1,0,0,0
47415-79T,Mashgin,,2014,0,0,0,0,0,0,1,0,0,1
270369-82T,Matrix Bio,0.01,2023,0,0,0,0,0,0,1,0,0,1
270370-54T,Matrix Bio,,2023,0,0,0,0,0,0,1,0,0,0
131518-18T,Matrixtime Robotics,5.08,2018,0,0,0,0,0,0,1,0,0,0
179043-94T,Matrixtime Robotics,,2018,0,0,1,1,0,0,0,0,0,0
185897-98T,Matrixtime Robotics,13.88,2018,0,0,0,0,0,0,1,0,0,0
149117-14T,Matrixtime Robotics,13.42,2018,0,0,0,0,0,0,1,0,0,0
209758-87T,Matrixtime Robotics,,2018,0,0,0,0,0,0,1,0,0,0
244359-10T,Matrixtime Robotics,,2018,0,0,0,0,0,0,1,0,0,0
209217-88T,Maxen (Business/Productivity Software),,2017,0,0,0,0,0,0,1,0,0,1
209047-06T,Maxen (Business/Productivity Software),,2017,0,0,0,0,0,0,1,0,0,0
211430-80T,Mechademy,2.57,2017,0,0,0,0,0,0,1,0,0,0
266174-47T,Mechanomind,,2015,0,0,0,0,0,0,1,0,0,1
207701-38T,MED Imaging AI,,2018,0,0,0,0,0,0,1,0,0,0
66187-45T,Medbravo,0.15,2013,0,0,0,0,0,0,1,0,0,1
218995-66T,MedHub-AI,,2018,0,0,0,0,0,0,1,0,0,0
275638-87T,MedHub-AI,0.88,2018,0,0,0,0,0,0,1,0,0,0
107670-34T,Medical Cytometrix,2.30,2016,0,0,0,0,0,0,1,0,0,0
106269-67T,Medios Technologies,0.02,2017,0,0,0,0,0,0,1,0,0,1
206386-93T,Medios Technologies,,2017,0,0,0,0,0,0,1,0,0,0
139763-71T,Medipixel,0.16,2017,0,0,0,0,0,0,1,0,0,0
139764-16T,Medipixel,0.11,2017,1,1,0,1,1,1,0,0,0,1
174204-01T,Medipixel,7.31,2017,0,0,0,0,0,0,1,0,0,0
244075-33T,Medipixel,11.91,2017,0,0,0,0,0,0,1,0,0,0
139765-33T,Medipixel,0.78,2017,0,0,0,0,0,0,1,0,0,0
139764-97T,Medipixel,0.15,2017,0,0,0,0,0,0,1,0,0,1
139764-79T,Medipixel,0.15,2017,0,0,0,0,0,0,0,0,0,0
264828-79T,Medipixel,,2017,0,0,0,0,0,0,1,0,0,1
248200-21T,Medipixel,0.16,2017,0,0,0,0,0,0,1,0,0,1
132164-92T,MediTective,,2019,0,0,0,0,0,0,1,0,0,1
195883-57T,Medsien,4.80,2018,0,0,0,0,0,0,1,0,0,0
195882-76T,Medsien,0.09,2018,0,0,0,0,0,0,1,0,0,0
124627-69T,Medsien,0.95,2018,0,0,0,0,0,0,1,0,0,0
124629-13T,Medsien,,2018,0,0,0,0,0,0,1,0,0,0
227236-15T,Megh Computing,4.54,2017,0,0,0,0,0,0,1,0,0,0
253710-46T,Megh Computing,,2017,0,0,0,0,0,0,1,0,0,0
182817-73T,Megh Computing,2.86,2017,0,0,0,0,0,0,1,0,0,0
115796-71T,Megh Computing,2.39,2017,0,0,0,0,0,0,1,0,0,0
107384-68T,Megh Computing,1.29,2017,0,0,0,0,0,0,1,0,0,1
180991-00T,Meihao 365,6.56,2021,0,0,0,0,0,0,1,0,0,0
160837-39T,MeiShe,,2014,0,0,0,0,0,0,1,0,0,0
129384-91T,MeiShe,,2014,0,0,0,0,0,0,1,0,0,0
129385-00T,MeiShe,,2014,0,0,0,0,0,0,1,0,0,0
129385-45T,MeiShe,,2014,0,0,0,0,0,0,1,0,0,0
135090-01T,MeiShe,,2014,0,0,1,1,0,0,0,0,0,0
182856-16T,MemberSheep,,2014,0,0,0,0,0,0,1,0,0,0
259579-63T,MemComputing,,2016,0,0,0,0,0,0,1,0,0,1
179725-15T,MemComputing,0.45,2016,0,0,0,0,0,0,0,0,0,0
103710-88T,MemComputing,,2016,0,0,0,0,0,0,1,0,1,0
139321-99T,MemComputing,2.67,2016,0,0,0,0,0,0,1,0,0,0
121646-98T,MemComputing,,2016,0,0,0,0,0,0,1,0,0,1
179725-78T,MemComputing,0.01,2016,0,0,0,0,0,0,1,0,0,1
53100-91T,Memkite,0.07,2013,0,0,0,0,0,0,1,0,0,0
206890-93T,Memorable,2.59,2021,0,0,0,0,0,0,1,1,0,0
263282-86T,Memorable,,2021,0,0,0,0,0,0,1,0,0,1
245623-87T,Memorable,,2021,0,0,0,0,0,0,1,0,0,1
165173-95T,Menou,0.64,2019,0,0,0,0,0,0,1,0,0,0
186446-53T,Menou,3.29,2019,0,0,0,0,0,0,1,0,0,0
165075-67T,Mercurius (Business/Productivity Software),0.40,2017,0,0,0,0,0,0,1,0,0,0
126805-24T,Mercurius (Business/Productivity Software),0.50,2017,0,0,0,0,0,0,1,0,0,0
164734-75T,Mercurius (Business/Productivity Software),0.30,2017,0,0,0,0,0,0,1,0,0,0
218122-84T,Meta Sight (Shanghai),,2017,0,0,0,0,0,0,1,0,0,0
258724-00T,METARPAS,,2016,0,0,0,0,0,0,1,0,0,1
264369-79T,Metis Intellisystems,0.14,2021,0,0,0,0,0,0,1,0,0,0
223069-60T,METLiT,,2021,0,0,0,0,0,0,1,0,0,0
223069-78T,METLiT,,2021,0,0,0,0,0,0,1,0,0,0
223069-96T,METLiT,,2021,0,0,0,0,0,0,1,0,0,0
202984-66T,Mia,,2021,0,0,0,0,0,0,1,0,0,0
262369-45T,Mia,,2021,0,0,0,0,0,0,1,0,0,1
262222-30T,Mia,,2021,0,0,0,0,0,0,1,0,0,0
181728-82T,Mia,0.01,2021,0,0,0,0,0,0,1,0,1,0
251890-48T,MicroFuse Technologies,0.02,2015,0,0,0,0,0,0,1,0,0,0
251889-85T,MicroFuse Technologies,0.06,2015,0,0,0,0,0,0,0,0,0,0
251892-37T,MicroFuse Technologies,,2015,0,0,0,0,0,0,1,0,1,0
251885-17T,MicroFuse Technologies,,2015,0,0,0,0,0,0,1,0,0,0
251885-80T,MicroFuse Technologies,0.01,2015,0,0,0,0,0,0,0,0,0,0
84225-16T,Miletos,,2014,0,0,0,0,0,0,1,0,0,1
166018-78T,MIME,0.54,2016,0,0,0,0,0,0,1,0,0,0
179029-45T,MinD in a Device,,2018,0,0,0,0,0,0,1,0,0,0
242884-90T,minds.ai,4.99,2014,0,0,0,0,0,0,1,0,0,0
278744-32T,minds.ai,0.92,2014,0,0,0,0,0,0,1,0,0,0
112296-61T,Mindset (Application Software),,2016,0,0,0,0,0,0,1,0,0,0
76654-81T,Mindset (Application Software),,2016,0,0,0,0,0,0,1,0,0,0
279493-93T,Mineflow,0.08,2024,0,0,0,0,0,0,0,0,0,0
271108-72T,Mineflow,0.46,2024,0,0,0,0,0,0,1,0,0,1
214242-22T,MinervaAI,6.22,2018,0,0,0,0,0,0,1,1,0,0
258978-34T,MinervaAI,,2018,0,0,0,0,0,0,1,0,0,1
172355-50T,MinervaAI,1.34,2018,0,0,0,0,0,0,1,1,0,0
172354-33T,MinervaAI,0.09,2018,0,0,0,0,0,0,1,1,0,0
156805-48T,MinervaAI,,2018,0,0,0,0,0,0,1,0,0,1
164482-30T,MinervaAI,,2018,0,0,0,0,0,0,1,0,0,0
167917-06T,Mini Vision Technology,,2015,0,0,0,0,0,0,1,0,0,0
167916-88T,Mini Vision Technology,,2015,0,0,0,0,0,0,1,0,0,0
226751-86T,Mini Vision Technology,,2015,0,0,0,0,0,0,1,0,0,0
167916-97T,Mini Vision Technology,25.78,2015,0,0,0,0,0,0,1,0,0,0
167916-79T,Mini Vision Technology,,2015,0,0,0,0,0,0,1,0,0,0
167917-15T,Mini Vision Technology,,2015,0,0,0,0,0,0,1,0,0,0
195226-84T,Mira Innovation Technology,1.41,2021,0,0,0,0,0,0,1,0,0,0
235295-65T,Mira Innovation Technology,12.69,2021,0,0,0,0,0,0,1,0,0,0
247593-16T,Mira Innovation Technology,,2021,0,0,0,0,0,0,1,0,0,0
117925-66T,Miro AI,,2014,0,0,0,0,0,0,1,0,0,0
117926-74T,Miro AI,0.08,2014,0,0,0,0,0,0,0,0,0,0
117925-48T,Miro AI,,2014,0,0,0,0,0,0,1,0,0,0
128536-12T,Miro AI,0.02,2014,0,0,0,0,0,0,1,0,1,0
117927-01T,Miro AI,0.01,2014,0,0,0,0,0,0,0,0,0,0
112842-37T,MissingLink,,2016,0,0,0,0,0,0,0,0,0,0
196550-38T,Mithril Security,1.20,2021,0,0,0,0,0,0,1,0,0,0
264566-89T,Mithril Security,,2021,0,0,0,0,0,0,1,0,0,1
191819-26T,Mithril Security,0.18,2021,0,0,0,0,0,0,1,0,0,1
276570-46T,Mithril Security,,2021,0,0,0,0,0,0,1,0,0,0
264564-91T,Mithril Security,,2021,0,0,0,0,0,0,1,0,0,0
165192-49T,Mixoper,,2017,0,0,0,0,0,0,1,0,0,0
165193-21T,Mixoper,,2017,0,0,0,0,0,0,1,0,0,0
248695-03T,Mobilint,14.04,2019,0,0,0,0,0,0,1,0,0,0
210360-16T,Mobilint,,2019,0,0,0,0,0,0,1,0,0,1
192385-90T,Mobilint,7.51,2019,0,0,0,0,0,0,1,0,0,0
210364-21T,Mobilint,,2019,0,0,0,0,0,0,1,0,0,0
192385-63T,Mobilint,0.42,2019,0,0,0,0,0,0,0,0,0,0
210361-69T,Mobilint,,2019,0,0,0,0,0,0,1,0,0,1
223763-14T,Mobiotics,0.08,2011,0,0,0,0,0,0,1,0,0,0
40596-94T,Mobiotics,,2011,0,0,0,0,0,0,1,0,0,0
105084-37T,Mobiotics,,2011,0,0,0,0,0,0,1,0,0,0
40596-67T,Mobiotics,0.03,2011,0,0,0,0,0,0,1,0,0,1
224526-79T,Model Share AI,0.18,2020,0,0,0,0,0,0,1,0,0,0
189119-17T,ModelMe,,2021,0,0,0,0,0,0,1,0,0,0
191848-24T,ModelMe,,2021,0,0,0,0,0,0,1,0,0,1
245073-16T,Modlee,0.57,2023,0,0,0,0,0,0,0,0,0,0
255670-03T,Modlee,0.05,2023,0,0,0,0,0,0,0,0,0,0
244484-38T,Modlee,0.02,2023,0,0,0,0,0,0,1,0,1,0
124896-07T,Modularity Grid,,2017,0,0,0,0,0,0,1,1,0,0
124896-70T,Modularity Grid,0.01,2017,0,0,0,0,0,0,1,0,0,1
175078-63T,Modularity Grid,0.46,2017,0,0,0,0,0,0,0,0,0,0
175078-72T,Modularity Grid,0.20,2017,0,0,0,0,0,0,0,0,0,0
251924-50T,Modularity Grid,,2017,1,1,0,1,1,1,0,0,0,1
260819-83T,Modularity Grid,,2017,0,0,0,0,0,0,1,0,0,0
124897-51T,Modularity Grid,,2017,0,0,0,0,0,0,1,0,0,0
104468-77T,Mojo Miners,0.04,2018,0,0,0,0,0,0,0,0,0,0
262835-56T,Molydyn,0.05,2022,0,0,0,0,0,0,0,0,0,0
262836-37T,Molydyn,0.02,2022,0,0,0,0,0,0,0,0,0,0
255298-51T,Monopulse,0.06,2021,0,0,0,0,0,0,1,0,0,0
255298-96T,Monopulse,,2021,0,0,0,0,0,0,1,0,0,1
186333-94T,MOSTLY.AI,22.10,2017,0,0,0,0,0,0,1,0,0,0
132894-73T,MOSTLY.AI,4.58,2017,0,0,0,0,0,0,1,0,0,0
112350-61T,MOSTLY.AI,1.00,2017,0,0,0,0,0,0,1,0,0,0
276911-65T,MOSTLY.AI,,2017,0,0,0,0,0,0,1,0,0,0
123015-97T,MOSTLY.AI,,2017,0,0,0,0,0,0,1,0,0,1
121292-47T,MOSTLY.AI,,2017,0,0,0,0,0,0,1,0,0,1
121293-10T,MOSTLY.AI,0.03,2017,0,0,0,0,0,0,1,0,0,0
121293-01T,MOSTLY.AI,,2017,0,0,0,0,0,0,1,0,0,1
227295-46T,Motorica,,2020,0,0,0,0,0,0,1,0,0,0
173965-51T,Motovis,19.20,2015,0,0,0,0,0,0,1,0,0,0
136371-79T,Motovis,12.98,2015,0,0,0,0,0,0,1,0,0,0
196020-37T,Motovis,,2015,0,0,0,0,0,0,1,1,0,0
136370-80T,Motovis,8.45,2015,0,0,0,0,0,0,1,0,0,0
136371-43T,Motovis,,2015,0,0,0,0,0,0,1,0,0,0
266783-14T,Movic Lab,,2017,0,0,0,0,0,0,1,0,0,1
200108-62T,Movic Lab,,2017,0,0,0,0,0,0,1,0,0,0
248218-30T,Movic Lab,1.05,2017,0,0,0,0,0,0,1,1,0,1
200108-53T,Movic Lab,,2017,0,0,0,0,0,0,1,0,0,1
118288-09T,MSBAI,0.72,2017,0,0,0,0,0,0,0,0,0,0
181111-60T,MSBAI,0.05,2017,0,0,0,0,0,0,1,0,0,0
181112-32T,MSBAI,0.62,2017,0,0,0,0,0,0,1,0,0,0
181112-77T,MSBAI,0.84,2017,0,0,0,0,0,0,1,0,0,0
118287-46T,MSBAI,,2017,0,0,0,0,0,0,1,0,0,1
204172-66T,MSBAI,0.09,2017,0,0,0,0,0,0,0,0,0,0
132561-01T,MSBAI,0.11,2017,0,0,0,0,0,0,1,0,1,0
228074-41T,MSBAI,0.01,2017,0,0,0,0,0,0,1,0,0,1
204173-29T,MSBAI,0.19,2017,0,0,0,0,0,0,0,0,0,0
272253-79T,MultiVu,,2019,0,0,0,0,0,0,1,0,0,0
118964-35T,MultiVu,6.25,2019,0,0,0,0,0,0,1,0,0,0
105322-33T,Musiio,0.88,2018,0,0,0,0,0,0,1,0,0,1
212705-29T,Musiio,0.47,2018,0,0,0,0,0,0,1,0,0,1
178243-57T,Musiio,,2018,0,0,0,0,0,0,1,0,0,0
105322-15T,Musiio,0.05,2018,0,0,0,0,0,0,1,0,0,1
137888-38T,Myelin Foundry,1.40,2019,0,0,0,0,0,0,1,0,0,0
213504-94T,Myelin Foundry,2.78,2019,0,0,0,0,0,0,1,0,0,0
124385-68T,Myelin Foundry,0.91,2019,0,0,0,0,0,0,1,0,0,0
258762-61T,Myelin Foundry,3.73,2019,0,0,0,0,0,0,1,0,0,0
137887-57T,Myelin Foundry,,2019,0,0,0,0,0,0,1,0,0,0
215447-95T,Myelin Foundry,0.01,2019,0,0,0,0,0,0,1,0,0,1
219587-77T,Myelin Foundry,,2019,0,0,1,1,0,0,0,0,0,0
248516-38T,Myfutech,,2015,0,0,0,0,0,0,1,0,0,0
204824-44T,Myokyon,0.22,2021,0,0,0,0,0,0,0,0,0,0
225642-88T,MyRUCK,0.14,2021,0,0,0,0,0,0,1,0,0,0
252200-44T,MyRUCK,,2021,0,0,1,1,1,1,0,0,0,0
252201-70T,MyRUCK,0.23,2021,0,0,0,0,0,0,1,0,0,0
260603-47T,NAIAD,,2018,0,0,0,0,0,0,0,0,0,0
260592-22T,NAIAD,,2018,0,0,0,0,0,0,1,0,0,0
250951-51T,Nalantis,0.28,2012,0,0,0,0,0,0,0,0,0,0
250844-68T,Nalantis,,2012,0,0,0,0,0,0,1,0,0,0
264798-01T,Nalbi,,2015,0,0,0,0,0,0,1,0,0,0
261094-69T,Nalbi,,2015,0,0,1,1,0,0,0,0,0,1
261094-60T,Nalbi,,2015,0,0,0,0,0,0,1,0,0,1
130144-51T,Nalbi,,2015,0,0,0,0,0,0,1,0,0,1
49548-70T,NanoWatt Design,0.14,2011,0,0,0,0,0,0,1,0,0,0
30837-52T,NanoWatt Design,0.63,2011,0,0,0,0,0,0,1,0,0,0
37371-97T,NanoWatt Design,0.27,2011,0,0,0,0,0,0,0,0,0,0
219762-73T,Narnia Labs,2.50,2021,0,0,0,0,0,0,1,0,0,0
260151-76T,Narnia Labs,,2021,0,0,0,0,0,0,1,0,0,1
266756-05T,Narnia Labs,,2021,0,0,0,0,0,0,1,0,0,0
247251-52T,Narnia Labs,,2021,0,0,0,0,0,0,1,0,0,1
260151-67T,Narnia Labs,,2021,0,0,0,0,0,0,1,0,0,0
188574-67T,Nate (Other Services (B2C Non-Financial)),,2018,0,0,0,0,0,0,1,0,0,0
134996-77T,Nate (Other Services (B2C Non-Financial)),7.24,2018,0,0,0,0,0,0,1,1,0,0
174569-68T,Nate (Other Services (B2C Non-Financial)),31.17,2018,0,0,0,0,0,0,1,0,0,0
110969-20T,Nate (Other Services (B2C Non-Financial)),1.32,2018,0,0,0,0,0,0,1,0,0,1
166821-58T,natif.ai,,2019,0,0,0,0,0,0,1,0,0,0
189865-27T,natif.ai,5.00,2019,0,0,0,0,0,0,1,0,0,0
155936-71T,natif.ai,,2019,0,0,0,0,0,0,1,0,0,0
130020-85T,Navi (Business/Productivity Software),0.05,2016,0,0,0,0,0,0,1,0,0,1
130021-84T,Navi (Business/Productivity Software),0.03,2016,0,0,0,0,0,0,1,0,0,1
192359-17T,Navier (Multimedia and Design Software),0.05,2018,0,0,0,0,0,0,1,0,0,0
242982-37T,Nawgati,0.20,2019,0,0,0,0,0,0,1,0,0,0
133801-21T,Neocortix,1.13,2013,0,0,0,0,0,0,1,0,0,0
61745-77T,Neomatix,2.31,2011,0,0,0,0,0,0,1,0,0,0
88560-46T,Neomatix,,2011,0,0,0,0,0,0,1,0,0,0
85674-34T,Neomatix,0.13,2011,0,0,0,0,0,0,0,0,0,0
88699-33T,Neomatix,,2011,0,0,0,0,0,0,1,0,0,0
74154-61T,NeoWize,0.56,2015,0,0,0,0,0,0,1,0,0,0
74152-27T,NeoWize,0.11,2015,0,0,0,0,0,0,1,0,0,1
33147-55T,Nervana Systems,0.44,2014,0,0,1,1,0,0,0,0,0,0
51347-71T,Nervana Systems,18.35,2014,0,0,0,0,0,0,1,0,0,0
36796-15T,Nervana Systems,2.45,2014,0,0,0,0,0,0,1,0,0,0
194397-76T,Nervana Systems,,2014,0,0,0,0,0,0,1,0,0,0
206771-23T,Nervotec,0.28,2020,0,0,0,0,0,0,1,0,0,0
212734-63T,Nervotec,0.80,2020,0,0,0,0,0,0,1,0,0,0
212614-93T,Nervotec,,2020,0,0,1,1,0,1,0,0,0,0
226309-06T,Nervotec,0.56,2020,0,0,0,0,0,0,1,0,0,0
212608-90T,Nervotec,,2020,0,0,0,0,0,0,1,0,0,0
279330-04T,Nervotec,,2020,0,0,0,0,0,0,1,0,0,0
116054-20T,NetCommander,,2015,0,0,0,0,0,0,1,0,0,0
259567-12T,Neural Labs Africa,,2020,0,0,1,1,0,0,0,0,0,0
193711-24T,Neural Labs Africa,0.01,2020,0,0,0,0,0,0,1,0,1,0
125914-87T,Neural Magic,13.53,2017,0,0,0,0,0,0,1,1,0,0
181200-52T,Neural Magic,25.56,2017,0,0,0,0,0,0,1,1,0,0
103235-95T,Neural Magic,4.06,2017,0,0,0,0,0,0,1,0,0,0
242764-84T,Neuralift.Ai,1.84,2023,0,0,0,0,0,0,1,0,0,0
157256-47T,Neurhythm,,2019,0,0,0,0,0,0,1,0,0,0
167630-41T,Neuro Digital,0.28,2018,0,0,0,0,0,0,1,0,0,0
118367-83T,Neurocern,,2014,0,0,0,0,0,0,1,0,0,0
80898-40T,Neurocern,,2014,0,0,0,0,0,0,1,0,0,0
250317-37T,Neurocle,,2019,0,0,0,0,0,0,1,0,0,1
267115-42T,Neuroflash,,2010,0,0,0,0,0,0,1,0,0,0
120592-09T,Neuroflash,,2010,0,0,0,0,0,0,1,0,0,1
210774-52T,Neuroflash,0.71,2010,0,0,0,0,0,0,0,0,0,0
64743-13T,Neuroflash,,2010,1,1,0,1,1,1,0,0,0,1
97963-75T,Neuroflash,,2010,0,0,0,0,0,0,1,0,0,1
121695-40T,Neuroflash,,2010,0,0,0,0,0,0,1,0,0,0
106766-47T,Neuroflash,,2010,0,0,0,0,0,0,1,0,0,0
140352-67T,Neurolabs,,2018,0,0,0,0,0,0,1,0,0,0
140344-57T,Neurolabs,1.13,2018,0,0,0,0,0,0,1,0,0,0
194592-25T,Neurolabs,3.23,2018,0,0,0,0,0,0,1,0,0,0
262542-25T,Neurolabs,,2018,0,0,0,0,0,0,1,0,0,1
140348-26T,Neurolabs,0.10,2018,0,0,0,0,0,0,1,0,0,0
140353-21T,Neurolabs,0.05,2018,0,0,0,0,0,0,1,0,0,1
140232-79T,Neuromation,0.03,2016,0,0,0,0,0,0,0,0,0,0
244178-20T,Neuroo (Business/Productivity Software),1.12,2020,0,0,0,0,0,0,1,0,0,1
276589-36T,Neuroo (Business/Productivity Software),,2020,0,0,0,0,0,0,1,0,0,0
262598-95T,Neuroo (Business/Productivity Software),,2020,0,0,0,0,0,0,1,0,0,0
160188-22T,Neurophet,0.06,2015,0,0,0,0,0,0,0,0,0,0
132515-02T,Neurophet,4.64,2015,0,0,0,0,0,0,1,0,0,0
244850-86T,Neurophet,14.44,2015,0,0,0,0,0,0,1,0,0,0
190478-17T,Neurophet,13.87,2015,0,0,0,0,0,0,1,0,0,1
93002-68T,Neurophet,,2015,0,0,0,0,0,0,1,0,0,1
93005-20T,Neurophet,0.07,2015,0,0,0,0,0,0,1,0,0,1
160189-30T,Neurophet,0.75,2015,0,0,0,0,0,0,0,0,0,0
253208-53T,Neurophet,0.70,2015,0,0,0,0,0,0,1,0,0,0
264894-85T,Neurophet,,2015,0,0,0,0,0,0,1,0,0,0
93004-12T,Neurophet,0.56,2015,0,0,0,0,0,0,1,0,0,1
203636-80T,NeuroPixel.AI,0.49,2020,0,0,0,0,0,0,1,0,0,0
220939-39T,NeuroPixel.AI,0.03,2020,0,0,0,0,0,0,1,0,0,0
179576-47T,NeuroPixel.AI,0.76,2020,0,0,0,0,0,0,1,0,0,1
203636-17T,NeuroPixel.AI,0.30,2020,0,0,0,0,0,0,1,0,0,0
170494-03T,NeuroPixel.AI,0.05,2020,0,0,0,0,0,0,1,0,0,1
276921-64T,NeuroPixel.AI,0.42,2020,0,0,0,0,0,0,1,0,0,0
247441-33T,NeuroPixel.AI,,2020,1,1,0,1,1,1,0,0,0,1
271680-40T,NeuroPixel.AI,,2020,0,0,0,0,0,0,1,0,0,0
199978-75T,Neurozen,,2015,0,0,0,0,0,0,1,0,0,0
260617-51T,Neurozen,,2015,0,0,0,0,0,0,1,0,0,1
156428-38T,NeuScience,,2018,0,0,0,0,0,0,1,0,0,0
170449-84T,NEXT TALK,,2013,0,0,0,0,0,0,1,0,0,0
182373-13T,Nextera Robotics,,2020,0,0,0,0,0,0,1,0,0,0
252696-07T,Nextera Robotics,0.08,2020,0,0,0,0,0,0,1,0,0,0
156676-24T,Nextera Robotics,0.11,2020,0,0,0,0,0,0,1,0,0,1
190169-11T,NextMind (Electronics (B2C)),0.89,2017,0,0,0,0,0,0,0,0,0,0
114667-03T,NextMind (Electronics (B2C)),0.88,2017,0,0,0,0,0,0,0,0,0,0
114669-46T,NextMind (Electronics (B2C)),2.94,2017,0,0,0,0,0,0,1,0,0,0
95864-77T,NextNomy,,2017,0,0,0,0,0,0,1,0,0,1
177918-49T,Nextqore,0.02,2020,0,0,0,0,0,0,1,0,0,0
138535-12T,Next-Stage,,2013,0,0,0,0,0,0,1,0,0,0
121460-05T,nFlux AI,0.11,2018,0,0,0,0,0,0,1,0,0,0
138445-21T,nFlux AI,2.11,2018,1,1,0,1,1,1,0,0,0,1
244070-92T,nFlux AI,,2018,0,0,0,0,0,0,1,0,0,0
205580-08T,nFlux AI,7.42,2018,0,0,0,0,0,0,1,0,1,1
122877-91T,nFlux AI,0.09,2018,0,0,0,0,0,0,1,0,0,0
164347-75T,nFlux AI,0.11,2018,0,0,0,0,0,0,1,0,1,0
196228-63T,NFTPort,24.67,2019,0,0,0,0,0,0,1,0,0,0
156116-26T,NFTPort,1.14,2019,0,0,0,0,0,0,1,0,0,0
156118-42T,NFTPort,,2019,0,0,0,0,0,0,1,0,0,1
25612-57T,Nimbix,0.08,2010,0,0,0,0,0,0,1,0,0,0
118770-76T,Nimbix,3.54,2010,0,0,0,0,0,0,1,0,0,0
155043-46T,Nimbix,3.03,2010,0,0,0,0,0,0,1,0,0,0
59263-93T,Nimbix,6.66,2010,0,0,0,0,0,0,1,0,0,0
25611-94T,Nimbix,0.36,2010,0,0,0,0,0,0,1,0,0,0
100728-10T,Nimbix,6.66,2010,0,0,0,0,0,0,1,0,0,0
25612-12T,Nimbix,,2010,0,0,0,0,0,0,1,0,0,0
235367-29T,Nimbix,0.07,2010,0,0,0,0,0,0,0,0,0,0
209155-78T,Nine Edge,0.41,2020,0,0,0,0,0,0,1,0,0,1
114760-27T,Nirveda Cognition,,2017,0,0,0,0,0,0,1,0,0,0
130865-50T,Nirveda Cognition,,2017,0,0,0,0,0,0,1,0,0,0
45320-59T,Nod.AI,12.08,2013,0,0,0,0,0,0,1,0,0,0
34538-95T,Nod.AI,6.68,2013,0,0,0,0,0,0,1,0,0,0
109182-70T,Nod.AI,11.36,2013,0,0,0,0,0,0,1,0,0,0
105580-81T,Nodeflux,,2016,0,0,0,0,0,0,1,0,0,0
107108-02T,Nodeflux,,2016,0,0,0,0,0,0,1,0,0,0
245678-77T,Nodeflux,0.05,2016,0,0,0,0,0,0,1,0,0,0
217822-51T,Nosis Bio,,2021,0,0,0,0,0,0,1,0,0,0
258845-77T,Nosis Bio,,2021,0,0,0,0,0,0,1,0,0,1
100059-22T,NovuMind,,2015,0,0,0,0,0,0,1,0,0,0
93712-33T,NovuMind,14.40,2015,0,0,0,0,0,0,1,0,0,0
134443-99T,Nowigence (PINX: NOWG),2.02,2015,0,0,0,0,0,0,1,0,0,0
180388-90T,Nowigence (PINX: NOWG),1.34,2015,0,0,0,0,0,0,1,0,0,0
98511-76T,Nowigence (PINX: NOWG),,2015,0,0,0,0,0,0,1,0,0,1
155673-82T,Nuavis,,2017,0,0,0,0,0,0,1,0,0,1
258448-78T,Nucleus AI,0.62,2019,0,0,0,0,0,0,1,0,0,0
243244-00T,Nullmax,8.93,2016,0,0,0,0,0,0,1,0,0,0
178379-47T,Nullmax,13.07,2016,0,0,0,0,0,0,1,0,0,0
118505-26T,Nullmax,14.19,2016,0,0,0,0,0,0,1,0,0,0
243155-98T,Nullmax,101.09,2016,0,0,0,0,0,0,1,0,0,0
118504-99T,Nullmax,,2016,0,0,0,0,0,0,1,0,0,0
85539-88T,Numericcal,,2015,0,0,0,0,0,0,1,0,0,0
